"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.1559798198382214007295942792552523315`16."	"2.083393877185144896674973701176312082191520427601`30.*^-10"	6.756561550489627e-11
"0.15662574824458522226855450298899086192`16."	"2.121882748664397448902854594839572208122930226636`30.*^-10"	6.849391984040869e-11
"0.15727167665094901605193911109381588176`16."	"2.159741922271682996378789395436845664112813281505`30.*^-10"	6.93886921330746e-11
"0.15791760505731283759089933482755441219`16."	"2.196864594258388988788394912024613595519249171095`30.*^-10"	7.024660492515415e-11
"0.15856353346367663137428394293237943202`16."	"2.233137319045291627863036924660502359487919900232`30.*^-10"	7.106416862296603e-11
"0.15920946187004045291324416666611796245`16."	"2.26843969634161828967525571937241882939045644427`30.*^-10"	7.183772560396103e-11
"0.15985539027640427445220439039985649288`16."	"2.302644043534693053758949994694708793579649223887`30.*^-10"	7.256344414742926e-11
"0.16050131868276806823558899850468151271`16."	"2.335615055818828735643011695280431419092459674591`30.*^-10"	7.323731218426113e-11
"0.16114724708913188977454922223842004314`16."	"2.367209458704356328566017347911922936438255236441`30.*^-10"	7.38551308610745e-11
"0.16179317549549571131350944597215857357`16."	"2.397275633183691754775071437180409191751112068569`30.*^-10"	7.441250791391158e-11
"0.1624391039018595050968940540769835934`16."	"2.425653243885185739547935366086813404739157203189`30.*^-10"	7.490485084660035e-11
"0.16308503230822332663585427781072212383`16."	"2.452172834722622321626006778519851055092660883885`30.*^-10"	7.532735990876082e-11
"0.16373096071458712041923888591554714367`16."	"2.476655419129754406625578897694411039158399496296`30.*^-10"	7.567502086832154e-11
"0.1643768891209509419581991096492856741`16."	"2.498912051879324189505371033078544228235369589997`30.*^-10"	7.594259757329545e-11
"0.16502281752731476349715933338302420452`16."	"2.518743383327743098309410005474085924125986040926`30.*^-10"	7.612462429744284e-11
"0.16566874593367855728054394148784922436`16."	"2.535939197391884436557177285063971566363220138889`30.*^-10"	7.621539786432868e-11
"0.16631467434004237881950416522158775479`16."	"2.550277924266373873159589512017260084364505290957`30.*^-10"	7.620896954415541e-11
"0.16696060274640620035846438895532628521`16."	"2.561526147069969064103647082891054558742842502807`30.*^-10"	7.609913671762656e-11
"0.16760653115276999414184899706015130505`16."	"2.569438078943497252655558236776982688526361503409`30.*^-10"	7.587943430096654e-11
"0.16825245955913381568080922079388983548`16."	"2.573755023344487557898440449824989141476546957458`30.*^-10"	7.554312592608962e-11
"0.16889838796549760946419382889871485531`16."	"2.574204811114388436109039554616546448163597239209`30.*^-10"	7.508319486977715e-11
"0.16954431637186143100315405263245338574`16."	"2.570501221578739317144523083999998291614307965234`30.*^-10"	7.449233472558423e-11
"0.17019024477822525254211427636619191617`16."	"2.562343373931452571501421979292448724616219192613`30.*^-10"	7.376293981205765e-11
"0.170836173184589046325498884471016936`16."	"2.549415097950811370720910774751050864888534263363`30.*^-10"	7.288709531070397e-11
"0.17148210159095286786445910820475546643`16."	"2.531384288111680926347549011698883832614235941628`30.*^-10"	7.185656712700127e-11
"0.17212802999731666164784371630958048627`16."	"2.50790221438386383480192147179404274569263325135`30.*^-10"	7.066279146760077e-11
"0.1727739584036804831868039400433190167`16."	"2.478602829794410086939994304198770624454695977274`30.*^-10"	6.929686412671193e-11
"0.17341988681004430472576416377705754712`16."	"2.443102033080106893795529728857947702741227427436`30.*^-10"	6.774952947451325e-11
"0.17406581521640809850914877188188256696`16."	"2.400996912199966121919263808462445468581860545202`30.*^-10"	6.601116914027197e-11
"0.17471174362277192004810899561562109739`16."	"2.351864960752310587493013023517035145188745407932`30.*^-10"	6.407179038269705e-11
"0.17535767202913574158706921934935962781`16."	"2.295263256910923365657656560136714189132858464354`30.*^-10"	6.192101413988892e-11
"0.17600360043549953537045382745418464765`16."	"2.23072761647308310350330888269078743426371930922`30.*^-10"	5.954806275108023e-11
"0.17664952884186335690941405118792317808`16."	"2.157771716702372836423199715322560779222432281962`30.*^-10"	5.694174734219603e-11
"0.17729545724822715069279865929274819791`16."	"2.075886182477102260895350562484770967862697924563`30.*^-10"	5.409045486709006e-11
"0.17794138565459097223175888302648672834`16."	"1.984537639077201858051997948167165014936286411912`30.*^-10"	5.098213479613482e-11
"0.17858731406095479377071910676022525877`16."	"1.883167733118368053523810460462739389782362217905`31.*^-10"	4.760428544367133e-11
"0.1792332424673185875541037148650502786`16."	"1.771192109923079469716470751736824057508370161917`31.*^-10"	4.3943939925636216e-11
"0.17987917087368240909306393859878880903`16."	"1.647999362412973842744484717232062640716490931711`31.*^-10"	3.998765173850287e-11
"0.18052509928004623063202416233252733946`16."	"1.512949930546527341860247673648418434168811901216`31.*^-10"	3.572147995048613e-11
"0.18117102768641002441540877043735235929`16."	"1.36537497337557899044775947083198431696265613319`31.*^-10"	3.113097399576349e-11
"0.18181695609277384595436899417109088972`16."	"1.2045751840989264711587327895781830545842199148`31.*^-10"	2.6201158062274794e-11
"0.18246288449913763973775360227591590956`16."	"1.029819573445777745164084734179555556738089035029`31.*^-10"	2.0916515063465108e-11
"0.18310881290550146127671382600965443999`16."	"8.40344202326840930031408570920351072222986478693`31.*^-11"	1.526097018412556e-11
"0.18375474131186528281567404974339297041`16."	"6.35350868084965938184393453469948589341436182016`31.*^-11"	9.217873990292839e-12
"0.18440066971822907659905865784821799025`16."	"4.14005748572779549735151517948907819837626014578`31.*^-11"	2.769985092946876e-12
"0.18504659812459289813801888158195652068`16."	"1.75437990584791613762573107753690749104760148704`31.*^-11"	-4.100547644959783e-12
"0.18569252653095669192140348968678154051`16."	"""Failed"""	-1.1412203368822834e-11
"0.18633845493732051346036371342052007094`16."	"""Failed"""	-1.9184107970970463e-11
"0.18698438334368433499932393715425860137`16."	"""Failed"""	-2.74360533186326e-11
"0.18763031175004815653828416088799713179`16."	"""Failed"""	-3.618851698266205e-11
"0.18827624015641197807724438462173566222`16."	"""Failed"""	-4.546268247859401e-11
"0.18892216856277577186062899272656068206`16."	"""Failed"""	-5.528046003187337e-11
"0.18956809696913959339958921646029921249`16."	"""Failed"""	-6.566450787932062e-11
"0.19021402537550341493854944019403774291`16."	"""Failed"""	-7.663825411914307e-11
"0.19085995378186720872193404829886276275`16."	"""Failed"""	-8.822591912206175e-11
"0.19150588218823103026089427203260129318`16."	"""Failed"""	-1.0045253851636574e-10
"0.19215181059459482404427888013742631301`16."	"""Failed"""	-1.1334398675996127e-10
"0.19279773900095864558323910387116484344`16."	"""Failed"""	-1.2692700131276303e-10
"0.19344366740732246712219932760490337387`16."	"""Failed"""	-1.4122920742301277e-10
"0.1940895958136862609055839357097283937`16."	"""Failed"""	-1.5627914354140978e-10
"0.19473552422005008244454415944346692413`16."	"""Failed"""	-1.721062873771956e-10
"0.19538145262641390398350438317720545456`16."	"""Failed"""	-1.8874108261061284e-10
"0.19602738103277769776688899128203047439`16."	"""Failed"""	-2.062149662764606e-10
"0.19667330943914151930584921501576900482`16."	"""Failed"""	-2.245603968337421e-10
"0.19731923784550531308923382312059402466`16."	"""Failed"""	-2.4381088293668975e-10
"0.19796516625186913462819404685433255509`16."	"""Failed"""	-2.6400101292278114e-10
"0.19861109465823295616715427058807108551`16."	"""Failed"""	-2.851664850336174e-10
"0.19925702306459674995053887869289610535`16."	"""Failed"""	-3.0734413838489137e-10
"0.19990295147096057148949910242663463578`16."	"""Failed"""	-3.3057198470195476e-10
"0.2005488798773243930284593261603731662`16."	"""Failed"""	-3.548892408378157e-10
"0.20119480828368818681184393426519818604`16."	"""Failed"""	-3.8033636209074234e-10
"0.20184073669005200835080415799893671647`16."	"""Failed"""	-4.069550763389586e-10
"0.2024866650964158021341887661037617363`16."	"""Failed"""	-4.3478841901024236e-10
"0.20313259350277962367314898983750026673`16."	"""Failed"""	-4.6388076890462233e-10
