"alpha"	"CF_Gamma"	"Hydro_Gamma"
"1.18177985043131816844663717347430065274`16."	"2.9768719723354451192499709251508430509039264295477`27.*^-9"	1.856078110372377e-12
"1.1855643133087057083940862867166288197`16."	"3.0735917564950396145676852409701207217242306435129`27.*^-9"	1.7181289299245195e-12
"1.18934877618609347038614032499026507139`16."	"3.1727926856011649929206116751004362015268758297348`27.*^-9"	1.5875122345987586e-12
"1.19313323906348101033358943823259323835`16."	"3.2745139580079786451503270993816276051316109899538`27.*^-9"	1.4640980730078933e-12
"1.19691770194086855028103855147492140532`16."	"3.3787946648430320168839171367642328311813954801127`27.*^-9"	1.3477361953670384e-12
"1.200702164818256312273092589748557657`16."	"3.4856732432586295719997429126283220079015855370399`27.*^-9"	1.23825771403785e-12
"1.20448662769564385222054170299088582397`16."	"3.5951878452324813401626825471232272568591923295428`27.*^-9"	1.1354768079754726e-12
"1.20827109057303161421259574126452207565`16."	"3.7073764566740059631666390013317019243620780243994`27.*^-9"	1.0391924515518203e-12
"1.21205555345041915416004485450685024261`16."	"3.8222759873383018615235246809232443305679811423315`27.*^-9"	9.49190147011687e-13
"1.21584001632780669410749396774917840958`16."	"3.9399234168498671793554034990733249515326032288035`27.*^-9"	8.652436385169634e-13
"1.21962447920519445609954800602281466126`16."	"4.0603546431568521241776821587834159067622879179896`27.*^-9"	7.871165842896513e-13
"1.22340894208258199604699711926514282823`16."	"4.1836052132675971073771527116214351179553927717404`27.*^-9"	7.145641616986814e-13
"1.22719340495996975803905115753877907991`16."	"4.3097097502983801560221769414431789300246381214846`27.*^-9"	6.473345781551564e-13
"1.23097786783735729798650027078110724688`16."	"4.4387021627380768628369756376725700862894601812221`27.*^-9"	5.851704582686624e-13
"1.23476233071474483793394938402343541384`16."	"4.5706154425422893814043631846233257247824522772231`27.*^-9"	5.278100747329819e-13
"1.23854679359213259992600342229707166553`16."	"4.7054816836307787136625097159890515704234641820912`27.*^-9"	4.749883866844773e-13
"1.24233125646952013987345253553939983249`16."	"4.8433320998684710611171523847196815613014941277398`27.*^-9"	4.264378446099955e-13
"1.24611571934690790186550657381303608418`16."	"4.98419651901579333748178581881492399638394513795`27.*^-9"	3.8188891503718107e-13
"1.24990018222429544181295568705536425114`16."	"5.1281039597970769631150750146001425264437152612077`27.*^-9"	3.4107027094218587e-13
"1.2536846451016829817604048002976924181`16."	"5.2750820973640604078716001948554990672467868338256`27.*^-9"	3.0370858473507637e-13
"1.25746910797907074375245883857132866979`16."	"5.4251568828359448481323070468477225885074821097053`27.*^-9"	2.695278494593381e-13
"1.26125357085645828369990795181365683675`16."	"5.5783533411669497792991678076460130351116934784666`27.*^-9"	2.382481400378619e-13
"1.26503803373384604569196199008729308844`16."	"5.7346945832641196917167293131653309801260430669356`27.*^-9"	2.0958370951989512e-13
"1.2688224966112335856394111033296212554`16."	"5.8942020972317121178009539833588359844000474352383`27.*^-9"	1.832402947668442e-13
"1.27260695948862112558686021657194942236`16."	"6.0568956205161405178485374438318010917357689941358`27.*^-9"	1.5891148121541174e-13
"1.27639142236600888757891425484558567405`16."	"6.2227923976974441453439745557222814791220619692038`27.*^-9"	1.362739465436569e-13
"1.28017588524339642752636336808791384101`16."	"6.3919078393919312768370507753538901564810052105944`27.*^-9"	1.1498136741080942e-13
"1.2839603481207841895184174063615500927`16."	"6.5642544738695000767809007851245966622185297782923`27.*^-9"	9.465673101055555e-14
"1.28774481099817172946586651960387825966`16."	"6.7398419678578948621684459063607981314432226051432`27.*^-9"	7.488274291723416e-14
"1.29152927387555926941331563284620642662`16."	"6.9186764108752747881440209738812308534471145519796`27.*^-9"	5.518996343214112e-14
"1.29531373675294703140536967111984267831`16."	"7.1007602543436019266695993367611925569246764203447`27.*^-9"	3.5042235027785943e-14
"1.29909819963033457135281878436217084527`16."	"7.2860907496665110185528043646773671104842926079799`27.*^-9"	1.3818882058892691e-14
"1.30288266250772233334487282263580709696`16."	"7.4746598805254081679642354737816248014149292484724`27.*^-9"	-9.20693099393085e-15
"1.30666712538510987329232193587813526392`16."	"7.6664521458255746414828690617219083243138567995689`27.*^-9"	-3.489440670128497e-14
"1.31045158826249763528437597415177151561`16."	"7.8614438233535759364034973606096046340893514856236`27.*^-9"	-6.42667388209258e-14
"1.31423605113988517523182508739409968257`16."	"8.0596000330520861746355267842167228571419073657544`28.*^-9"	-9.85491521541445e-14
"1.31802051401727271517927420063642784953`16."	"8.2608722388858963282528523388010478520065503423`28.*^-9"	-1.3921452626613882e-13
"1.32180497689466047717132823891006410122`16."	"8.4651942071496190811782688657779155163049086051392`28.*^-9"	-1.880379655411338e-13
"1.32558943977204801711877735215239226818`16."	"8.6724771708893954386017389390529933344181841930701`28.*^-9"	-2.471619003942727e-13
"1.32937390264943577911083139042602851987`16."	"8.8826026789234591178382145275763482444745020067789`28.*^-9"	-3.1917355823301757e-13
"1.33315836552682331905828050366835668683`16."	"9.0954141988847137506188422858798571884522158891262`28.*^-9"	-4.0719693169090066e-13
"1.33694282840421085900572961691068485379`16."	"9.3107053062511017501396439492227043212245022953721`28.*^-9"	-5.150016998603923e-13
"1.34072729128159862099778365518432110548`16."	"9.5282039257086191139026883172758616179235143558643`28.*^-9"	-6.471319302481851e-13
"1.34451175415898638298983769345795735717`16."	"9.7475523312334146344059423046563269979864804132588`28.*^-9"	-8.090578099251076e-13
"1.34829621703637392293728680670028552413`16."	"9.9682800833138383232379726430061537301620897504724`28.*^-9"	-1.0073541292783182e-12
"1.35208067991376168492934084497392177582`16."	"1.01897689935604776286069028693698408020821499365583`28.*^-8"	-1.2499097768449728e-12
"1.35586514279114922487678995821624994278`16."	"1.0411206557229586980546566070185125181693887238903`28.*^-8"	-1.5461731054192593e-12
"1.35964960566853676482423907145857810974`16."	"1.06315250991114254586792844287233926128594693754589`28.*^-8"	-1.9074387050858156e-12
"1.36343406854592452681629310973221436143`16."	"1.08493224843803473271517585691738857931061861533395`28.*^-8"	-2.3471818757945413e-12
"1.36721853142331206676374222297454252839`16."	"1.10627575155750806578268739851212823289541616477412`28.*^-8"	-2.8814479390095756e-12
"1.37100299430069982875579626124817878008`16."	"1.12694144546034628459267224127907230663431883059356`28.*^-8"	-3.5293044740446885e-12
"1.37478745717808736870324537449050694704`16."	"1.14661253134700308624744854337489251749960496556877`28.*^-8"	-4.3133656199536386e-12
"1.378571920055474908650694487732835114`16."	"1.16487392770027933240887183598896861024258732841972`28.*^-8"	-5.260398759171796e-12
"1.38235638293286267064274852600647136569`16."	"1.18118229483611250931195993029043796202609632154825`28.*^-8"	-6.402025206324984e-12
"1.38614084581025021059019763924879953265`16."	"1.19482711325024262099223384733498909496240101844253`28.*^-8"	-7.775527977576859e-12
"1.38992530868763797258225167752243578434`16."	"1.20488038106884988419300320021436052108267336849997`28.*^-8"	-9.42478132649212e-12
"1.3937097715650255125297007907647639513`16."	"1.21013145924136943852374918803163412565683446000914`28.*^-8"	-1.140131851672588e-11
"1.39749423444241305247714990400709211826`16."	"1.20900313047341887818872059919441318225189574540755`28.*^-8"	-1.3765556276249174e-11
"1.40127869731980081446920394228072836995`16."	"1.19944342582410165007542255439956715947827218104711`28.*^-8"	-1.6588196559933427e-11
"1.40506316019718835441665305552305653691`16."	"1.17878661766885808968859111235422434297157402764834`28.*^-8"	-1.995182865624904e-11
"1.4088476230745761164087070937966927886`16."	"1.1435748077930991280390329566269181911206120814935`28.*^-8"	-2.3952757330210475e-11
"1.41263208595196365635615620703902095556`16."	"1.08932956392729143672979167414215835907142411880317`28.*^-8"	-2.870308562077378e-11
"1.41641654882935119630360532028134912252`16."	"1.01025997060661075191461189237838687628123202743747`28.*^-8"	-3.4333084130714695e-11
"1.42020101170673895829565935855498537421`16."	"8.988904008039785479352825622621712490542420388687`28.*^-9"	-4.0993882186434565e-11
"1.42398547458412649824310847179731354117`16."	"7.4558661489523882439443861631220526469502716531898`28.*^-9"	-4.886052013210316e-11
"1.42776993746151426023516251007094979286`16."	"5.3795388663606794502797393587838389052755064916494`28.*^-9"	-5.8135406287065616e-11
"1.43155440033890180018261162331327795982`16."	"2.6007417719852871440606748859796346414514471443591`28.*^-9"	-6.905222676980976e-11
