"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.38692307692307692512656558392336592078`16."	"2.370241885654866142344822534576045575494336759695677`26.*^-7"	1.5677911890848176e-8
"0.38856187290969901315662582419463433325`16."	"2.418429360031014408568164529087868784757695563166019`26.*^-7"	1.542360967071103e-8
"0.39020066889632110118668606446590274572`16."	"2.466682678062299965225185614677413266400867896519379`26.*^-7"	1.5162309357752597e-8
"0.39183946488294318921674630473717115819`16."	"2.514922177764978290709394898365606707376738927650576`26.*^-7"	1.4894326416675523e-8
"0.39347826086956522173565531375061254948`16."	"2.563056743924587816484098927334958196033880275539675`26.*^-7"	1.4619953590954239e-8
"0.39511705685618730976571555402188096195`16."	"2.610981959294609834739589904663838360281552724056757`26.*^-7"	1.433945456566893e-8
"0.39675585284280939779577579429314937443`16."	"2.658577940758617918839373478042275933136664780223621`26.*^-7"	1.4053057082916816e-8
"0.39839464882943143031468480330659076571`16."	"2.705706804877652518592507885631423590171134997441289`26.*^-7"	1.3760945480568527e-8
"0.40003344481605351834474504357785917819`16."	"2.7522097030750054754746345276660647790747479239333`26.*^-7"	1.3463252624053356e-8
"0.40167224080267560637480528384912759066`16."	"2.797903352950060497658957949065705015668025447715896`26.*^-7"	1.3160051199744396e-8
"0.40331103678929769440486552412039600313`16."	"2.842575982998842060983837739281292903254104271930217`26.*^-7"	1.2851344337373022e-8
"0.40494983277591972692377453313383739442`16."	"2.885982593105185884082097501101976213893424452508656`26.*^-7"	1.2537055527732025e-8
"0.40658862876254181495383477340510580689`16."	"2.927839417960820831769008728479503340202726811448399`26.*^-7"	1.2217017800726468e-8
"0.40822742474916390298389501367637421936`16."	"2.967817464732469486232477663398189750899394592383127`26.*^-7"	1.1890962127600984e-8
"0.40986622073578593550280402268981561065`16."	"3.005534972321940787825246845317397774743205123330731`26.*^-7"	1.1558505009911057e-8
"0.41150501672240802353286426296108402312`16."	"3.040548619093816167755032164223301787253397139025895`26.*^-7"	1.1219135216514376e-8
"0.41314381270903011156292450323235243559`16."	"3.07234327681186037165362962111574828862883189425268`26.*^-7"	1.0872199628533935e-8
"0.41478260869565219959298474350362084806`16."	"3.10032008000871469677942815789375854559482365734466`26.*^-7"	1.0516888150888755e-8
"0.41642140468227423211189375251706223935`16."	"3.123782540967597060631564856932604719386886989902654`26.*^-7"	1.0152217647599923e-8
"0.41806020066889632014195399278833065182`16."	"3.141920403299633705828287190619858780049471416034577`26.*^-7"	9.777014856657199e-9
"0.41969899665551840817201423305959906429`16."	"3.153790879080480189524869758020572252427754498235385`26.*^-7"	9.389898238776368e-9
"0.42133779264214044069092324207304045558`16."	"3.158296860931001853017962021140344452728401618071628`26.*^-7"	8.989258712887524e-9
"0.42297658862876252872098348234430886805`16."	"3.154161642998571384809054640353400347606381571373512`26.*^-7"	8.573239229669938e-9
"0.42461538461538461675104372261557728052`16."	"3.13989961103015774367863945930500490183026825363393`26.*^-7"	8.139713132889222e-9
"0.42625418060200670478110396288684569299`16."	"3.113782289910076276300727286946292181345126956213029`26.*^-7"	7.686261256696902e-9
"0.42789297658862873730001297190028708428`16."	"3.073799043696805576130066804037711404835031002828021`26.*^-7"	7.210147705420427e-9
"0.42953177257525082533007321217155549675`16."	"3.017611625611940549315439109288181152768218198610121`26.*^-7"	6.708294260701913e-9
"0.43117056856187291336013345244282390922`16."	"2.942501660545482681818000740183834833221040382173893`26.*^-7"	6.177253359138862e-9
"0.43280936454849500139019369271409232169`16."	"2.845310016459907217812788371424616170919727229702616`26.*^-7"	5.613179581833381e-9
"0.43444816053511703390910270172753371298`16."	"2.72236687568362567384274577637459554341902054205049`26.*^-7"	5.0117995954754605e-9
"0.43608695652173912193916294199880212545`16."	"2.569411154154325743446406986950601870780463729912111`26.*^-7"	4.368380482761485e-9
"0.43772575250836120996922318227007053792`16."	"2.381497738306336300847867797291324275805127885410709`26.*^-7"	3.6776963980887507e-9
"0.43936454849498324248813219128351192921`16."	"2.15289079999464029815396955165175410955449787544883`26.*^-7"	2.9339934825631787e-9
"0.44100334448160533051819243155478034168`16."	"1.876941227956689959686493476843221133880987477062711`26.*^-7"	2.1309529704144772e-9
"0.44264214046822741854825267182604875416`16."	"1.545945955201607228010989742651592347164406606236211`26.*^-7"	1.2616524169289484e-9
"0.44428093645484950657831291209731716663`16."	"1.150986682940185141218818292024590407147694141711342`26.*^-7"	3.185249759823592e-10
"0.44591973244147153909722192111075855792`16."	"6.81745186370567489578873197454498219160141566504481`26.*^-8"	-7.066833468134494e-10
"0.44755852842809362712728216138202697039`16."	"""Failed"""	-1.8229585414490616e-9
"0.44919732441471571515734240165329538286`16."	"""Failed"""	-3.0400656195963708e-9
"0.45083612040133774767625141066673677415`16."	"""Failed"""	-4.368597899883987e-9
"0.45247491638795983570631165093800518662`16."	"""Failed"""	-5.820028635071223e-9
"0.45411371237458192373637189120927359909`16."	"""Failed"""	-7.406765066112604e-9
"0.45575250836120401176643213148054201156`16."	"""Failed"""	-9.142204990444738e-9
"0.45739130434782604428534114049398340285`16."	"""Failed"""	-1.104079593420927e-8
"0.45903010033444813231540138076525181532`16."	"""Failed"""	-1.3118097020559455e-8
"0.46066889632107027585661285229434724897`16."	"""Failed"""	-1.539084362867491e-8
"0.46230769230769230837552186130778864026`16."	"""Failed"""	-1.7877014940640457e-8
"0.46394648829431439640558210157905705273`16."	"""Failed"""	-2.059590447592193e-8
"0.4655852842809364844356423418503254652`16."	"""Failed"""	-2.3568193715795663e-8
"0.46722408026755857246570258212159387767`16."	"""Failed"""	-2.6816028922773355e-8
"0.46886287625418060498461159113503526896`16."	"""Failed"""	-3.0363101262785964e-8
"0.47050167224080269301467183140630368143`16."	"""Failed"""	-3.4234730340677705e-8
"0.4721404682274247810447320716775720939`16."	"""Failed"""	-3.845795126238849e-8
"0.47377926421404681356364108069101348519`16."	"""Failed"""	-4.306160534009593e-8
"0.47541806020066890159370132096228189766`16."	"""Failed"""	-4.8076434559523395e-8
"0.47705685618729098962376156123355031013`16."	"""Failed"""	-5.353517993161747e-8
"0.47869565217391307765382180150481872261`16."	"""Failed"""	-5.947268385384754e-8
"0.48033444816053511017273081051826011389`16."	"""Failed"""	-6.592599660948556e-8
"0.48197324414715719820279105078952852637`16."	"""Failed"""	-7.293448713638692e-8
"0.48361204013377928623285129106079693884`16."	"""Failed"""	-8.053995820000605e-8
"0.48525083612040137426291153133206535131`16."	"""Failed"""	-8.878676610866863e-8
"0.4868896321070234067818205403455067426`16."	"""Failed"""	-9.772194511244301e-8
"0.48852842809364549481188078061677515507`16."	"""Failed"""	-1.073953366303597e-7
"0.49016722408026758284194102088804356754`16."	"""Failed"""	-1.178597234541685e-7
"0.49180602006688961536085002990148495883`16."	"""Failed"""	-1.2917096908034934e-7
"0.4934448160535117033909102701727533713`16."	"""Failed"""	-1.4138816232566077e-7
"0.49508361204013379142097051044402178377`16."	"""Failed"""	-1.5457376738514082e-7
"0.49672240802675587945103075071529019624`16."	"""Failed"""	-1.6879377949518977e-7
"0.49836120401337791196993975972873158753`16."	"""Failed"""	-1.841178863681082e-7
"0.5`16."	"""Failed"""	-2.00619635568305e-7
