"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.90529780564263329090124443609965965152`16."	"1.092796698184183706220371369946`21.*^-7"	6.147590302889981e-11
"0.90902821316614412783252419103519059718`16."	"1.1165149159831808829061021371775`21.*^-7"	5.052528528684304e-11
"0.9127586206896550757861064084863755852`16."	"1.1401565092097309480945936787641`21.*^-7"	4.115472397724344e-11
"0.91648902821316613476199108845321461558`16."	"1.1636851290125522409167442106125`21.*^-7"	3.322508398849583e-11
"0.92021943573667708271557330590439960361`16."	"1.1870626694514212365452240241512`21.*^-7"	2.6594663585920694e-11
"0.92394984326018803066915552335558459163`16."	"1.2102492408957797613252588832973`21.*^-7"	2.1121872748610127e-11
"0.92768025078369908964504020332242362201`16."	"1.2332031599898758354091956471218`21.*^-7"	1.6667993781897648e-11
"0.93141065830721003759862242077360861003`16."	"1.2558809223433715183649679435976`21.*^-7"	1.3099962387340861e-11
"0.93514106583072087452990217570913955569`16."	"1.2782371974309972914202667444348`21.*^-7"	1.0293094304586466e-11
"0.93887147335423193350578685567597858608`16."	"1.3002248121266523517068310454857`21.*^-7"	8.13366804040603e-12
"0.9426018808777428814593690731271635741`16."	"1.3217947498995134357148789376264`21.*^-7"	6.5212579424458236e-12
"0.94633228840125382941295129057834856212`16."	"1.3428961592896478845688541333891`21.*^-7"	5.370693823689669e-12
"0.95006269592476488838883597054518759251`16."	"1.3634763563691043014271962260526`21.*^-7"	4.613503354787966e-12
"0.95379310344827583634241818799637258053`16."	"1.3834808385474868729511735599974`21.*^-7"	4.198671362912452e-12
"0.95752351097178689531830286796321161091`16."	"1.4028533063207298722523591025393`21.*^-7"	4.092525846144192e-12
"0.96125391849529773224958262289874255657`16."	"1.4215357006408868551696169078878`21.*^-7"	4.27753376039169e-12
"0.96498432601880868020316484034992754459`16."	"1.4394682319212226457492154213544`21.*^-7"	4.749760280188207e-12
"0.96871473354231973917904952031676657498`16."	"1.4565894386144123290632305143205`21.*^-7"	5.51471308358433e-12
"0.972445141065830687132631737767951563`16."	"1.4728362328688046237178775620529`21.*^-7"	6.5812580618433966e-12
"0.97617554858934163508621395521913655102`16."	"1.4881439701733574875597921854391`21.*^-7"	7.953254492328369e-12
"0.97990595611285269406209863518597558141`16."	"1.5024465251256150887152814770828`21.*^-7"	9.618515911357897e-12
"0.98363636363636364201568085263716056943`16."	"1.5156763509257874276966168831182`21.*^-7"	1.153465744381911e-11
"0.98736677115987447894696060757269151509`16."	"1.5277645340240434221461327509747`21.*^-7"	1.361134093575738e-11
"0.99109717868338553792284528753953054547`16."	"1.5386408025263609358644066398509`21.*^-7"	1.5688375629080932e-11
"0.99482758620689648587642750499071553349`16."	"1.5482334149294282456480140985841`21.*^-7"	1.7509074033724045e-11
"0.99855799373040754485231218495755456388`16."	"1.5564688118653420931533949446767`21.*^-7"	1.868819979698848e-11
"1.00228840125391838178359193989308550954`16."	"1.5632707621124352569884023071552`21.*^-7"	1.8673776431687277e-11
"1.00601880877742932973717415734427049756`16."	"1.5685584948334607543412142138458`21.*^-7"	1.670195241734973e-11
"1.00974921630094049973536129982676357031`16."	"1.5722428338114537452874375620682`21.*^-7"	1.1744039088471081e-11
"1.0134796238244512256443385922466404736`16."	"1.5742183880571456713977110370069`21.*^-7"	2.4447525094236223e-12
"1.01721003134796239564252573472913354635`16."	"1.5743481399450680224223519439928`21.*^-7"	-1.2949401172214218e-11
"1.02094043887147334359610795218031853437`16."	"1.572433516712961530324355364574`21.*^-7"	-3.667275600180235e-11
"1.0246708463949842915496901696315035224`16."	"1.5681569249157713037504749818367`21.*^-7"	-7.15353971408305e-11
"1.02840125391849523950327238708268851042`16."	"1.5609727939685667062494709110555`21.*^-7"	-1.2103173111274918e-10
"1.03213166144200618745685460453387349844`16."	"1.5499032830142570566347889145297`21.*^-7"	-1.8946421591354726e-10
"1.03586206896551713541043682198505848646`16."	"1.5331595137685054543979848356881`21.*^-7"	-2.820838820858968e-10
"1.03959247648902808336401903943624347448`16."	"1.5074473836410776997753544184647`21.*^-7"	-4.052494156077098e-10
"1.04332288401253903131760125688742846251`16."	"1.4667102605039052852566917354519`21.*^-7"	-5.666067229219328e-10
"1.04705329153605020131578839936992153525`16."	"1.3998797922885240671385897504681`21.*^-7"	-7.75291058187904e-10
"1.05078369905956114926937061682110652328`16."	"1.2869041445503632724448131758269`21.*^-7"	-1.042153963444489e-9
"1.0545141065830720972229528342722915113`16."	"1.0918297873105806428532570841325`21.*^-7"	-1.3800174544481015e-9
"1.05824451410658304517653505172347649932`16."	"7.509246680578051975313384289681`21.*^-8"	-1.8039580791158547e-9
"1.06197492163009399313011726917466148734`16."	"""Failed"""	-2.3316236824305756e-9
"1.06570532915360494108369948662584647536`16."	"""Failed"""	-2.9835859320379827e-9
"1.06943573667711588903728170407703146338`16."	"""Failed"""	-3.783731893312192e-9
"1.07316614420062683699086392152821645141`16."	"""Failed"""	-4.759698192136232e-9
"1.07689655172413800698905106401070952415`16."	"""Failed"""	-5.943351568825894e-9
"1.08062695924764895494263328146189451218`16."	"""Failed"""	-7.37131990833907e-9
"1.0843573667711599028962154989130795002`16."	"""Failed"""	-9.085578131017866e-9
"1.08808777429467085084979771636426448822`16."	"""Failed"""	-1.1134093645489295e-8
"1.09181818181818179880337993381544947624`16."	"""Failed"""	-1.3571536401949028e-8
"1.09554858934169274675696215126663446426`16."	"""Failed"""	-1.6460058940820808e-8
"1.09927899686520369471054436871781945229`16."	"""Failed"""	-1.9870152209748156e-8
"1.10300940438871464266412658616900444031`16."	"""Failed"""	-2.3881583322072583e-8
"1.10673981191222581266231372865149751306`16."	"""Failed"""	-2.858442185348483e-8
"1.11047021943573676061589594610268250108`16."	"""Failed"""	-3.40801617215332e-8
"1.11420062695924748652487323852255940437`16."	"""Failed"""	-4.048294616633512e-8
"1.11793103448275865652306038100505247712`16."	"""Failed"""	-4.792090385136592e-8
"1.12166144200626960447664259845623746514`16."	"""Failed"""	-5.6537604631895525e-8
"1.12539184952978055243022481590742245317`16."	"""Failed"""	-6.64936440968601e-8
"1.12912225705329150038380703335860744119`16."	"""Failed"""	-7.796836657898161e-8
"1.13285266457680244833738925080979242921`16."	"""Failed"""	-9.1161736949356e-8
"1.13658307210031339629097146826097741723`16."	"""Failed"""	-1.0629637216787965e-7
"1.14031347962382434424455368571216240525`16."	"""Failed"""	-1.2361974425140424e-7
"1.14404388714733529219813590316334739327`16."	"""Failed"""	-1.4340656704897695e-7
"1.1477742946708462401517181206145323813`16."	"""Failed"""	-1.6596137997958874e-7
"1.15150470219435741014990526309702545404`16."	"""Failed"""	-1.916213426942745e-7
"1.15523510971786835810348748054821044207`16."	"""Failed"""	-2.2075925547296093e-7
"1.15896551724137930605706969799939543009`16."	"""Failed"""	-2.5378682105899315e-7
"1.16269592476489025401065191545058041811`16."	"""Failed"""	-2.911581645727069e-7
"1.16642633228840120196423413290176540613`16."	"""Failed"""	-3.3337362913178727e-7
"1.17015673981191214991781635035295039415`16."	"""Failed"""	-3.8098386584245913e-7
"1.17388714733542309787139856780413538218`16."	"""Failed"""	-4.3459423791402335e-7
"1.1776175548589340458249807852553203702`16."	"""Failed"""	-4.948695597919775e-7
"1.18134796238244521582316792773781344295`16."	"""Failed"""	-5.625391934043621e-7
"1.18507836990595616377675014518899843097`16."	"""Failed"""	-6.384025248743423e-7
"1.18880877742946688968572743760887533426`16."	"""Failed"""	-7.233348463718686e-7
"1.19253918495297805968391458009136840701`16."	"""Failed"""	-8.18293669161047e-7
"1.19626959247648900763749679754255339503`16."	"""Failed"""	-9.243254953501754e-7
"1.19999999999999995559107901499373838305`16."	"""Failed"""	-0.0000010425730773714123
