"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.19307692307692309041655676082882564515`16."	"2.55236897498031223359425142362966942948641816`30.*^-14"	2.1096363973049547e-14
"0.19705685618729099073398458585870685056`16."	"3.22747566238341522030355440089089090722946721`30.*^-14"	2.6716627082849915e-14
"0.20103678929765886329583679525967454538`16."	"4.05977391283083069382083372001194209180688995`30.*^-14"	3.364962890641702e-14
"0.20501672240802676361326462028955575079`16."	"5.08188045100087884732169797941697858231621328`29.*^-14"	4.215926993297913e-14
"0.20899665551839463617511682969052344561`16."	"6.33083156118414179950854032468255399141848246`29.*^-14"	5.255382527790832e-14
"0.21297658862876253649254465472040465102`16."	"7.85091661081573254871389366223082762664242698`29.*^-14"	6.519187904637643e-14
"0.21695652173913043680997247975028585643`16."	"9.69305274845285079496812504037646389183455836`29.*^-14"	8.048882220719455e-14
"0.22093645484949830937182468915125355124`16."	"1.191675926724050343585472601254839420615432301`29.*^-13"	9.892393770203256e-14
"0.22491638795986620968925251418113475665`16."	"1.459073217676572830907937737620060491203503925`29.*^-13"	1.2104809386415245e-13
"0.22889632107023411000668033921101596206`16."	"1.779451876321090258117840054907042032446345132`29.*^-13"	1.4749206404622855e-13
"0.23287625418060198256853254861198365688`16."	"2.161927754879743331135316581485071897888300502`29.*^-13"	1.7897548663878364e-13
"0.23685618729096991064153598927077837288`16."	"2.616970124288055066227248334359626213368344775`29.*^-13"	2.1631647538308233e-13
"0.24083612040133781095896381430065957829`16."	"3.156538251272811912415373045269289403589338014`29.*^-13"	2.6044188503318477e-13
"0.24481605351170568352081602370162727311`16."	"3.794289285887474696497580733609338619428889132`28.*^-13"	3.1239823199419325e-13
"0.24879598662207358383824384873150847852`16."	"4.545857449932701129305078408265899321605555973`28.*^-13"	3.7336326355551907e-13
"0.25277591973244145640009605813247617334`16."	"5.428760574923099549631868039424094434151847324`28.*^-13"	4.446581627529337e-13
"0.25675585284280932896194826753344386816`16."	"6.46292905679068213921152725588449547290682893`28.*^-13"	5.277603687406424e-13
"0.26073578595317725703495170819223858416`16."	"7.671011821058652630916997405401878366398380071`28.*^-13"	6.243169848503976e-13
"0.26471571906354512959680391759320627898`16."	"9.078352416711291348896098112903987152347207633`28.*^-13"	7.361587382809031e-13
"0.26869565217391305766980735825200099498`16."	"1.0713445751240533535242848746984595338143749071`28.*^-12"	8.653144466265458e-13
"0.2726755852842809302316595676529686898`16."	"1.2608307230925471839147473243855951439443205155`28.*^-12"	1.0140259372555612e-12
"0.27665551839464880279351177705393638462`16."	"1.479873591685823134664335794986602045255050078`28.*^-12"	1.1847633559274816e-12
"0.28063545150501673086651521771273110062`16."	"1.7324800917622377762722513078412882030837718175`28.*^-12"	1.3802407910480875e-12
"0.28461538461538460342836742711369879544`16."	"2.0231030604888019413865640093243801316904826967`28.*^-12"	1.6034321296549587e-12
"0.28859531772575253150137086777249351144`16."	"2.3567019739710138823160586058154641713918097573`28.*^-12"	1.8575870506728842e-12
"0.29257525083612040406322307717346120626`16."	"2.7387849092585722034790132376328473667691156378`27.*^-12"	2.1462470502477135e-12
"0.29655518394648827662507528657442890108`16."	"3.1754580871252457280824478743467629261293680744`27.*^-12"	2.4732613831392915e-12
"0.30053511705685620469807872723322361708`16."	"3.6734751767965639410946843934435037819282655688`27.*^-12"	2.8428027933144197e-12
"0.3045150501672240772599309366341913119`16."	"4.2402911778867486128154805119164453521593936036`27.*^-12"	3.2593828961222474e-12
"0.30849498327759194982178314603515900671`16."	"4.8841320070062087848482497593589133418177226546`27.*^-12"	3.7278670638561245e-12
"0.31247491638795987789478658669395372272`16."	"5.6140482001218604403381153267547666259235358128`27.*^-12"	4.25348865621171e-12
"0.31645484949832775045663879609492141753`16."	"6.4399898562268059766659965883571430427911767689`27.*^-12"	4.8418624272522774e-12
"0.32043478260869562301849100549588911235`16."	"7.3728764456762453553394979213232905495972617441`27.*^-12"	5.498996931102479e-12
"0.32441471571906355109149444615468382835`16."	"8.4246551666997422256823391487828371887144965918`27.*^-12"	6.231305739830894e-12
"0.32839464882943142365334665555565152317`16."	"9.6084174537923308693782664681802797409772173774`27.*^-12"	7.04561727897219e-12
"0.33237458193979929621519886495661921799`16."	"1.09384485615609074662882374799245929866018844209`27.*^-11"	7.949183079006667e-12
"0.33635451505016722428820230561541393399`16."	"1.24303327197051575945946046515959356354506850336`27.*^-11"	8.9496842349854e-12
"0.34033444816053509685005451501638162881`16."	"1.41010595972031309973926180514513969623983033846`27.*^-11"	1.0055235861491579e-11
"0.34431438127090296941190672441734932363`16."	"1.59690763015055651619442400462795951089387627594`27.*^-11"	1.1274389326391478e-11
"0.34829431438127084197375893381831701845`16."	"1.80544456960241090439262769666224521577020565568`26.*^-11"	1.2616132044477187e-11
"0.35227424749163877004676237447711173445`16."	"2.03789547182291252775114228822672873224573799702`26.*^-11"	1.4089884611266086e-11
"0.35625418060200664260861458387807942927`16."	"2.29661612120131940009692578432234498841832607985`26.*^-11"	1.5705495058016665e-11
"0.36023411371237462619276925579470116645`16."	"2.58416036358053850490499191352688927172312018166`26.*^-11"	1.747323001156933e-11
"0.36421404682274249875462146519566886127`16."	"2.90328599267670235822474987810527983717187978918`26.*^-11"	1.940376254702989e-11
"0.36819397993311037131647367459663655609`16."	"3.25696883152640489833355534539287324649585638613`26.*^-11"	2.1508156527695177e-11
"0.37217391304347829938947711525543127209`16."	"3.64842126049569578246037684177311065987008386149`26.*^-11"	2.3797847235063032e-11
"0.37615384615384617195132932465639896691`16."	"4.08109913130383414923339694904646054523184625043`26.*^-11"	2.6284618102368498e-11
"0.38013377926421404451318153405736666173`16."	"4.55872515632069270294608983981910685752884770095`26.*^-11"	2.8980573377915497e-11
"0.38411371237458197258618497471616137773`16."	"5.0852978043770771249578514842685062130313274612`26.*^-11"	3.189810655959518e-11
"0.38809364548494984514803718411712907255`16."	"5.66510412584578308697131592609830945242478002488`26.*^-11"	3.504986445945084e-11
"0.39207357859531771770988939351809676737`16."	"6.30275002274657276110120774055170025298755958927`26.*^-11"	3.844870677700142e-11
"0.39605351170568559027174160291906446218`16."	"7.00316331554390492629191835306524282489360706602`26.*^-11"	4.210766108228833e-11
"0.40003344481605351834474504357785917819`16."	"7.77161841400048707017198787520659485096268132849`26.*^-11"	4.603987313427601e-11
"0.404013377926421390906597252978826873`16."	"8.61375360908468701288628895844862155989619595661`26.*^-11"	5.0258552487288345e-11
"0.40799331103678926346844946237979456782`16."	"9.53558996582065531054166403000585219627150295433`26.*^-11"	5.47769133675822e-11
"0.41197324414715719154145290303858928382`16."	"1.054355339556149849223065030895350040458807662532`26.*^-10"	5.960811083387383e-11
"0.41595317725752506410330511243955697864`16."	"1.164449109780237043191398634526797615868693955708`25.*^-10"	6.476517226958487e-11
"0.41993311036789293666515732184052467346`16."	"1.284569330139279210502618908957441256294463343784`25.*^-10"	7.026092429065314e-11
"0.42391304347826086473816076249931938946`16."	"1.415491933028609826993051485332967459990831780455`25.*^-10"	7.610791519083756e-11
"0.42789297658862873730001297190028708428`16."	"1.558041189970273861977034647850565479972602615522`25.*^-10"	8.231833308640083e-11
"0.4318729096989966098618651813012547791`16."	"1.713092658687349438858678892201957406411583426389`25.*^-10"	8.890391996369562e-11
"0.4358528428093645379348686219600494951`16."	"1.881575380143727532449675190261990078515396754853`25.*^-10"	9.58758818763264e-11
"0.43983277591973241049672083136101718992`16."	"2.064473660419151955878586766954581907264928584305`25.*^-10"	1.0324479558297874e-10
"0.44381270903010028305857304076198488474`16."	"2.262830702761726708784124562534485366303316003291`25.*^-10"	1.1102051196247345e-10
"0.44779264214046821113157648142077960074`16."	"2.477750043691345370897447428851649216292842501537`25.*^-10"	1.1921205658881998e-10
"0.45177257525083608369342869082174729556`16."	"2.710398339399358439066582926050437788635359079114`25.*^-10"	1.2782752789574433e-10
"0.45575250836120395625528090022271499038`16."	"2.962008297876241771560967368695563347617690673178`25.*^-10"	1.368739934070124e-10
"0.45973244147157193983943557213933672756`16."	"3.233881072416216726065419674922591984755518250301`25.*^-10"	1.463573845555243e-10
"0.46371237458193981240128778154030442238`16."	"3.527388697316585555807076725814945407191992828247`25.*^-10"	1.5628239066025823e-10
"0.4676923076923076849631399909412721172`16."	"3.843977429873239992359352023247963830229339604106`25.*^-10"	1.6665235267530364e-10
"0.4716722408026756130361434316000668332`16."	"4.185169866198874520598032593809108167687723564706`25.*^-10"	1.7746915736902394e-10
"0.47565217391304348559799564100103452802`16."	"4.552568605157837399928232278959952875517707165968`25.*^-10"	1.8873313263343038e-10
"0.47963210702341135815984785040200222284`16."	"4.947857849128216357352327895505256998400241171305`25.*^-10"	2.0044294466366009e-10
"0.48361204013377928623285129106079693884`16."	"5.37280701490826327796838469437966382312910147647`25.*^-10"	2.1259549778459123e-10
"0.48759197324414715879470350046176463366`16."	"5.829274069135064982399896102199079367116802123599`25.*^-10"	2.251858377356221e-10
"0.49157190635451503135655570986273232847`16."	"6.319206964874176262782806709117455656727771733913`25.*^-10"	2.3820705925501915e-10
"0.49555183946488295942955915052152704448`16."	"6.844648113756320964690542684564001773795770793857`24.*^-10"	2.51650218831491e-10
"0.49953177257525083199141135992249473929`16."	"7.407736518257187797049188736250925388726176889352`24.*^-10"	2.655042535123175e-10
"0.50351170568561864904211233806563541293`16."	"8.010710453602291596335257015961364797992478521758`24.*^-10"	2.79755906673942e-10
"0.50749163879598657711511577872443012893`16."	"8.655910754136490615312598505766121369639989026237`24.*^-10"	2.9438966167192867e-10
"0.51147157190635450518811921938322484493`16."	"9.345784375606513818356141918516893427505767150409`24.*^-10"	3.093876842921504e-10
"0.51545150501672243326112266004201956093`16."	"1.0082885486349416761391986695701014887079917830853`24.*^-9"	3.247297749235156e-10
"0.51943143812709025031182363818516023457`16."	"1.0869880312085335369713721525934671882220210499466`24.*^-9"	3.4039333136400496e-10
"0.52341137123745817838482707884395495057`16."	"1.1709548268653623803759961773412658966475721938219`24.*^-9"	3.563533231558976e-10
"0.52739130434782610645783051950274966657`16."	"1.2604786277934160705275881104008576962728183839201`24.*^-9"	3.725822783223275e-10
"0.53137123745819392350853149764589034021`16."	"1.3558610037527593767284444798117770352092863969913`24.*^-9"	3.890502833454916e-10
"0.53535117056856185158153493830468505621`16."	"1.4574157698529855647823069510968427877502853385729`24.*^-9"	4.057249971864288e-10
"0.53933110367892977965453837896347977221`16."	"1.565469307601190663145029601290640103706357064424`24.*^-9"	4.225716800971835e-10
"0.54331103678929759670523935710662044585`16."	"1.6803605437209278599686674280021524113052672468873`24.*^-9"	4.3955323791799985e-10
"0.54729096989966552477824279776541516185`16."	"1.8024415245201038198754476319897708820150932968738`24.*^-9"	4.566302824848176e-10
"0.55127090301003345285124623842420987785`16."	"1.9320775278997351019633047322423122843384703235944`24.*^-9"	4.737612086956608e-10
"0.55525083612040126990194721656735055149`16."	"2.0696471723527603996253271238927933745409936929097`24.*^-9"	4.909022886983957e-10
"0.55923076923076919797495065722614526749`16."	"2.2155428238186108090566854569723373318589117448101`24.*^-9"	5.080077835668942e-10
"0.56321070234113712604795409788493998349`16."	"2.3701706421997400279728549424812610473415075291651`24.*^-9"	5.250300727278286e-10
"0.56719063545150505412095753854373469949`16."	"2.5339508841841583468959660499530059542011648907926`24.*^-9"	5.419198012865142e-10
"0.57117056856187287117165851668687537313`16."	"2.7073180109292220780637439510554391917123012889589`24.*^-9"	5.586260452774221e-10
"0.57515050167224079924466195734567008913`16."	"2.8907208916117404329809439044521553485383403545189`24.*^-9"	5.750964947338363e-10
"0.57913043478260872731766539800446480513`16."	"3.0846228236996557384252218526969391204040667374729`24.*^-9"	5.912776543318441e-10
"0.58311036789297654436836637614760547876`16."	"3.2895018362602016886043372176039685164373308057184`24.*^-9"	6.071150612171744e-10
"0.58709030100334447244136981680640019476`16."	"3.5058506918509162601485960727256642602737283042426`24.*^-9"	6.225535194699479e-10
"0.59107023411371240051437325746519491076`16."	"3.7341769252330443668947431315417749233631614555518`23.*^-9"	6.375373505028723e-10
"0.5950501672240802175650742356083355844`16."	"3.9750029316255035295996573571726674616255930132938`23.*^-9"	6.520106585239833e-10
"0.5990301003344481456380776762671303004`16."	"4.2288660770481724592599705615428546389047661326378`23.*^-9"	6.659176100263577e-10
"0.6030100334448160737110811169259250164`16."	"4.4963186397255752181636497626464869373711512419698`23.*^-9"	6.792027260958499e-10
"0.60698996655518389076178209506906569004`16."	"4.7779276639852081846727104747536351634712507277717`23.*^-9"	6.918111861547878e-10
"0.61096989966555181883478553572786040604`16."	"5.0742751088298003245600854813344748774777842915846`23.*^-9"	7.036891415863675e-10
"0.61494983277591974690778897638665512204`16."	"5.3859577265712508509215220906100718943756477065509`23.*^-9"	7.147840375125284e-10
"0.61892976588628756395848995452979579568`16."	"5.7135867954722820905858431409239157282621629182063`23.*^-9"	7.250449408292251e-10
"0.62290969899665549203149339518859051168`16."	"6.0577881338082763082874757446319787858837426986481`23.*^-9"	7.344228724388622e-10
"0.62688963210702342010449683584738522768`16."	"6.4192017997697672225148142159649299214997029321558`23.*^-9"	7.428711414621708e-10
"0.63086956521739123715519781399052590132`16."	"6.7984819072062433482822811945577515695439601641452`23.*^-9"	7.503456790630645e-10
"0.63484949832775916522820125464932061732`16."	"7.1962963162164796037306542034347768992388385520709`23.*^-9"	7.568053693819132e-10
"0.63882943143812709330120469530811533332`16."	"7.6133265332298603007482261219906732431287487638209`23.*^-9"	7.622123749476996e-10
"0.64280936454849491035190567345125600696`16."	"8.0502669461496744428729721992698371763928366102189`23.*^-9"	7.665324538296231e-10
"0.64678929765886283842490911411005072296`16."	"8.5078247491541655924209352889157590552377066115123`23.*^-9"	7.697352656965772e-10
"0.65076923076923076649791255476884543896`16."	"8.9867194563207419614594879563535563699971012480653`23.*^-9"	7.717946638805751e-10
"0.65474916387959858354861353291198611259`16."	"9.4876822067878472283854934371911240690777118866017`23.*^-9"	7.72688970490421e-10
"0.6587290969899665116216169735707808286`16."	"1.00114554371863241885906713671389365567003699141236`23.*^-8"	7.72401231596782e-10
"0.6627090301003344396946204142295755446`16."	"1.05587920933942598646690891445997942739389295463185`23.*^-8"	7.709194495120732e-10
"0.66668896321070225674532139237271621823`16."	"1.1130455090040764085530433622588636862999638014596`23.*^-8"	7.682367892202533e-10
"0.67066889632107018481832483303151093423`16."	"1.17272164653403194931192223376462151100589318306385`23.*^-8"	7.643517560752586e-10
"0.67464882943143811289132827369030565023`16."	"1.23498567239849095243731168545887198816414276313325`23.*^-8"	7.59268341984483e-10
"0.67862876254180592994202925183344632387`16."	"1.29991637540286146239903958329682341207306323512674`23.*^-8"	7.529961374273068e-10
"0.68260869565217385801503269249224103987`16."	"1.36759322841816527906332776518779083788766994665718`23.*^-8"	7.455504068302772e-10
"0.68658862876254167506573367063538171351`16."	"1.43809623577196265478547698141179519103359759974271`23.*^-8"	7.369521250313759e-10
"0.69056856187290960313873711129417642951`16."	"1.51150588708484692742881664682504775822939549108178`23.*^-8"	7.272279728174327e-10
"0.69454849498327753121174055195297114551`16."	"1.58790298427847610042961898006968129391258882166145`23.*^-8"	7.164102898118155e-10
"0.69852842809364534826244153009611181915`16."	"1.66736857335358753354638508325944771121393943827854`23.*^-8"	7.045369833246005e-10
"0.70250836120401327633544497075490653515`16."	"1.74998377077302297076058534737377026715238832206453`22.*^-8"	6.916513921545359e-10
"0.70648829431438131543075087392935529351`16."	"1.83582965414918824754207859266549391084118244835996`22.*^-8"	6.778021047504147e-10
"0.71046822742474924350375431458815000951`16."	"1.92498710732308626314876796805491802396945313094882`22.*^-8"	6.630427315979765e-10
"0.71444816053511706055445529273129068315`16."	"2.01753665044645290585540413722961086491862576862335`22.*^-8"	6.474316321948107e-10
"0.71842809364548498862745873339008539915`16."	"2.11355830364629248322821192547647870336472418399787`22.*^-8"	6.310315975073708e-10
"0.72240802675585291670046217404888011515`16."	"2.21313141113462125656859623370044307420191552692024`22.*^-8"	6.139094893669383e-10
"0.72638795986622073375116315219202078879`16."	"2.31633442122380188961466881039278001757418116724829`22.*^-8"	5.961358388506015e-10
"0.73036789297658866182416659285081550479`16."	"2.42324474422989295304961138949168588316017622889095`22.*^-8"	5.777844063026041e-10
"0.73434782608695658989717003350961022079`16."	"2.5339385077283175651723833722658722557312322977507`22.*^-8"	5.589317062736136e-10
"0.73832775919732440694787101165275089443`16."	"2.6484903826879533592766274141076245969668667349131`22.*^-8"	5.396565012812989e-10
"0.74230769230769233502087445231154561043`16."	"2.7669733252259091972158769673032761713688694677624`22.*^-8"	5.20039268914884e-10
"0.74628762541806026309387789297034032643`16."	"2.88945836251947340385326733436951730772203735584489`22.*^-8"	5.001616474063784e-10
"0.75026755852842808014457887111348100007`16."	"3.01601433379404299290155082047520673311761536340376`22.*^-8"	4.801058653579053e-10
"0.75424749163879600821758231177227571607`16."	"3.14670764560882169222290190923302880743618987510341`22.*^-8"	4.599541618313152e-10
"0.75822742474916393629058575243107043207`16."	"3.28160197917710766605781903700211689915120541590542`22.*^-8"	4.3978820345439364e-10
"0.7622073578595317533412867305742111057`16."	"3.420758023729704632349474931635737971889665491022`22.*^-8"	4.1968850555592884e-10
"0.7661872909698996814142901712330058217`16."	"3.56423314819686691552221464889688014386771654247066`22.*^-8"	3.9973386458562343e-10
"0.77016722408026760948729361189180053771`16."	"3.7120810944277556226161613938405866720534716566485`22.*^-8"	3.800008091770948e-10
"0.77414715719063542653799459003494121134`16."	"3.86435162863805168746570341410245272714695738323149`22.*^-8"	3.6056307714240564e-10
"0.77812709030100335461099803069373592734`16."	"4.02109015053355914910791806138190639035977027892058`22.*^-8"	3.414911254108749e-10
"0.78210702341137117166169900883687660098`16."	"4.18233729881943237973943955935342473753317518728943`22.*^-8"	3.228516794052033e-10
"0.78608695652173909973470244949567131698`16."	"4.34812848735480062836838647910305800822256185265861`22.*^-8"	3.047073275424094e-10
"0.79006688963210702780770589015446603298`16."	"4.51849338483825426340246174178303861246277955855565`22.*^-8"	2.8711616540908126e-10
"0.79404682274247484485840686829760670662`16."	"4.69345532646743247888558686606286921840856580333243`22.*^-8"	2.7013149263875785e-10
"0.79802675585284277293141030895640142262`16."	"4.87303058681162550205347492423429410736172943279512`22.*^-8"	2.53801563557494e-10
"0.80200668896321070100441374961519613862`16."	"5.05722752335435622232910041624857219042584230032978`22.*^-8"	2.3816939019973567e-10
"0.80598662207357851805511472775833681226`16."	"5.24604549044492368660039013498612315424514810437068`22.*^-8"	2.232725932627374e-10
"0.80996655518394644612811816841713152826`16."	"5.43947346672773352796569862400945254530406075861058`22.*^-8"	2.0914329288958426e-10
"0.81394648829431437420112160907592624426`16."	"5.63748821725059530457527251476791009783240068671153`22.*^-8"	1.9580802676742581e-10
"0.8179264214046821912518225872190669179`16."	"5.84005192263439545006084736897871351592703396688427`22.*^-8"	1.8328767781042642e-10
"0.8219063545150501193248260278778616339`16."	"6.04710888868244071636793062124764608898435154378722`22.*^-8"	1.7159738757024663e-10
"0.8258862876254180473978294685366563499`16."	"6.25858113102849120966416743261181223585026910954505`22.*^-8"	1.6074642437618752e-10
"0.82986622073578586444853044667979702353`16."	"6.47436227662596389243774272533200242936997546596802`22.*^-8"	1.507379669394435e-10
"0.83384615384615379252153388733859173954`16."	"6.69430905432264277004737749417856218198283042738392`22.*^-8"	1.415687546387189e-10
"0.83782608695652172059453732799738645554`16."	"6.918229566603120604324293195018`21.*^-8"	1.3322854480542594e-10
"0.84180602006688953764523830614052712917`16."	"7.145866882092185254345712906419`21.*^-8"	1.2569930490273948e-10
"0.84578595317725746571824174679932184517`16."	"7.376876140112186956832222989888`21.*^-8"	1.1895405338982881e-10
"0.84976588628762539379124518745811656117`16."	"7.610792625576488908037400659415`21.*^-8"	1.1295524711447321e-10
"0.85374581939799321084194616560125723481`16."	"7.846987194220649728796984858769`21.*^-8"	1.0765259510524584e-10
"0.85772575250836113891494960626005195081`16."	"8.084604128542070976040450263241`21.*^-8"	1.0298015844651431e-10
"0.86170568561872906698795304691884666681`16."	"8.322474610786315044774488836123`21.*^-8"	9.885257330933574e-11
"0.86568561872909688403865402506198734045`16."	"8.558996419796362495855886635111`21.*^-8"	9.516020895779114e-11
"0.86966555183946481211165746572078205645`16."	"8.791966890325426461041527836865`21.*^-8"	9.176304441636122e-11
"0.87364548494983274018466090637957677245`16."	"9.018351589460809052576025379322`21.*^-8"	8.848301621592671e-11
"0.87762541806020055723536188452271744609`16."	"9.233964437558412220735465032105`21.*^-8"	8.509455496249177e-11
"0.88160535117056848530836532518151216209`16."	"9.433026423039232657921358263399`21.*^-8"	8.131299010391053e-11
"0.88558528428093641338136876584030687809`16."	"9.607558321292996404800252011764`21.*^-8"	7.678045989615098e-11
"0.88956521739130423043206974398344755173`16."	"9.746546776299730751097817181075`21.*^-8"	7.104891686180449e-11
"0.89354515050167215850507318464224226773`16."	"9.83480213979527901261569316946`21.*^-8"	6.355976763766849e-11
"0.89752508361204008657807662530103698373`16."	"9.851398172460339732919491688382`21.*^-8"	5.361962965050435e-11
"0.90150501672240790362877760344417765737`16."	"9.767546006683173668166125382689`21.*^-8"	4.0371625141531145e-11
"0.90548494983277594272408350661862641573`16."	"9.543705438710569853043261192811`21.*^-8"	2.2761565256702345e-11
"0.90946488294314387079708694727742113173`16."	"9.125670841012338292165063415274`21.*^-8"	-5.016972194997497e-13
"0.91344481605351168784778792542056180537`16."	"8.439283397796108585782866434992`21.*^-8"	-3.0992548862932695e-11
"0.91742474916387961592079136607935652137`16."	"7.383309103660631102596126152745`21.*^-8"	-7.06224209939366e-11
"0.92140468227424754399379480673815123737`16."	"5.819876383439914950146392368165`21.*^-8"	-1.217021062372194e-10
"0.92538461538461536104449578488129191101`16."	"3.561678787767729624352643031499`21.*^-8"	-1.8701367761827235e-10
"0.92936454849498328911749922554008662701`16."	"""Failed"""	-2.69893215164623e-10
"0.93334448160535121719050266619888134301`16."	"""Failed"""	-3.7432566826526456e-10
"0.93732441471571903424120364434202201664`16."	"""Failed"""	-5.050533156815081e-10
"0.94130434782608696231420708500081673265`16."	"""Failed"""	-6.67699429813234e-10
"0.94528428093645489038721052565961144865`16."	"""Failed"""	-8.689089083628419e-10
"0.94926421404682270743791150380275212228`16."	"""Failed"""	-1.1165078057044462e-9
"0.95324414715719063551091494446154683828`16."	"""Failed"""	-1.4196838789011333e-9
"0.95722408026755856358391838512034155428`16."	"""Failed"""	-1.7891904603085875e-9
"0.96120401337792638063461936326348222792`16."	"""Failed"""	-2.2375761809975864e-9
"0.96518394648829430870762280392227694392`16."	"""Failed"""	-2.7794432978087343e-9
"0.96916387959866223678062624458107165992`16."	"""Failed"""	-3.4317376227631478e-9
"0.97314381270903005383132722272421233356`16."	"""Failed"""	-4.214073317888404e-9
"0.97712374581939798190433066338300704956`16."	"""Failed"""	-5.1490961024342175e-9
