"alpha"	"CF_Gamma"	"Hydro_Gamma"
"1.32347826086956521507431716599967330694`16."	"8.5564846023737868949949204716786794906870760166149`23.*^-9"	4.857826710045567e-13
"1.328795986622073765914819887257181108`16."	"8.8503369718106374016850994898982307682703401775526`23.*^-9"	5.154012000281061e-13
"1.33411371237458209471071768348338082433`16."	"9.1495376936151210464457860234630974191897566882065`23.*^-9"	5.487762043876567e-13
"1.33943143812709042350661547970958054066`16."	"9.4535011014651914974688366089463065374840945529742`23.*^-9"	5.839995060983436e-13
"1.34474916387959875230251327593578025699`16."	"9.7613641459760958790730007436235600938365662603828`23.*^-9"	6.181975635275094e-13
"1.35006688963210708109841107216197997332`16."	"1.00718598682625704389131304412834057206675955726949`23.*^-8"	6.471574734876884e-13
"1.35538461538461540989430886838817968965`16."	"1.03831265871092407104922584933271550216550341077636`23.*^-8"	6.648406744004421e-13
"1.36070234113712373869020666461437940598`16."	"1.06924331177642797422770470533598918133575468461425`23.*^-8"	6.627557649951362e-13
"1.3660200668896320674861044608405791223`16."	"1.09957722540196587398694365751987227754239562596562`23.*^-8"	6.291556450598944e-13
"1.37133779264214061832660718209808692336`16."	"1.12872711369399290132230510839936185586561339168474`23.*^-8"	5.480168445268204e-13
"1.37665551839464894712250497832428663969`16."	"1.15583318033590606290211407968844995844990973571126`23.*^-8"	3.977502618999234e-13
"1.38197324414715727591840277455048635602`16."	"1.17963901831240173609262553504800696857724704776488`23.*^-8"	1.4958238781821671e-13
"1.38729096989966560471430057077668607235`16."	"1.19831174717443328484843728266579629119961508324809`23.*^-8"	-2.3446577507334674e-13
"1.39260869565217393351019836700288578868`16."	"1.20918373866935075807793359259384597963746214548184`23.*^-8"	-8.040887154388797e-13
"1.39792642140468226230609616322908550501`16."	"1.20838190528202659974211380277294237705388402563816`23.*^-8"	-1.623798032651042e-12
"1.40324414715719059110199395945528522134`16."	"1.19029805400444546550893654979071199828599130593618`23.*^-8"	-2.776736991173567e-12
"1.40856187290969891989789175568148493767`16."	"1.1468347063681511829168804921710463448025336464298`23.*^-8"	-4.369350853850093e-12
"1.41387959866220747073839447693899273872`16."	"1.06633541100952788582265393751188240899972922188723`23.*^-8"	-6.537080648760682e-12
"1.41919732441471579953429227316519245505`16."	"9.3207326059044941176942974557269347230195271955975`23.*^-9"	-9.451276551735635e-12
"1.42451505016722412833019006939139217138`16."	"7.2012362433009893757335089019066889143175229125494`23.*^-9"	-1.3327559790355319e-11
"1.42983277591973245712608786561759188771`16."	"3.9638221555446622189189402353635515829089332039826`23.*^-9"	-1.843589942830838e-11
"1.43515050167224078592198566184379160404`16."	"""Failed"""	-2.5112713162840517e-11
"1.44046822742474911471788345806999132037`16."	"""Failed"""	-3.3775350018260325e-11
"1.4457859531772574435137812542961910367`16."	"""Failed"""	-4.493936827071766e-11
"1.45110367892976599435428397555369883776`16."	"""Failed"""	-5.923908489592973e-11
"1.45642140468227432315018177177989855409`16."	"""Failed"""	-7.745194417799798e-11
"1.46173913043478265194607956800609827042`16."	"""Failed"""	-1.0052733383088021e-10
"1.46705685618729098074197736423229798675`16."	"""Failed"""	-1.2962056814073496e-10
"1.4723745819397995315824800854898057878`16."	"""Failed"""	-1.6613286042168848e-10
"1.47769230769230786037837788171600550413`16."	"""Failed"""	-2.117582227916161e-10
"1.48301003344481618917427567794220522046`16."	"""Failed"""	-2.6853836134824734e-10
"1.48832775919732451797017347416840493679`16."	"""Failed"""	-3.3892678082792773e-10
"1.49364548494983284676607127039460465312`16."	"""Failed"""	-4.258634764791875e-10
"1.49896321070234139760657399165211245418`16."	"""Failed"""	-5.328617740634999e-10
"1.50428093645484972640247178787831217051`16."	"""Failed"""	-6.6410908366585e-10
"1.50959866220735805519836958410451188684`16."	"""Failed"""	-8.245835616094051e-10
"1.51491638795986638399426738033071160316`16."	"""Failed"""	-1.0201889296794877e-9
"1.52023411371237471279016517655691131949`16."	"""Failed"""	-1.257909984755431e-9
"1.52555183946488304158606297278311103582`16."	"""Failed"""	-1.5459916477482486e-9
"1.53086956521739137038196076900931075215`16."	"""Failed"""	-1.8941447516334366e-9
"1.53618729096989969917785856523551046848`16."	"""Failed"""	-2.3137821578189377e-9
"1.54150501672240825001836128649301826954`16."	"""Failed"""	-2.8182892218690833e-9
"1.54682274247491657881425908271921798587`16."	"""Failed"""	-3.4233331078150525e-9
"1.5521404682274249076101568789454177022`16."	"""Failed"""	-4.147215979371909e-9
"1.55745819397993323640605467517161741853`16."	"""Failed"""	-5.0112776811806445e-9
"1.56277591973244156520195247139781713486`16."	"""Failed"""	-6.040354168940124e-9
"1.56809364548494989399785026762401685119`16."	"""Failed"""	-7.263298659663257e-9
"1.57341137123745822279374806385021656752`16."	"""Failed"""	-8.713573258431622e-9
"1.57872909698996655158964586007641628385`16."	"""Failed"""	-1.0429919682584355e-8
"1.5840468227424751024301485813339240849`16."	"""Failed"""	-1.2457118655456976e-8
"1.58936454849498343122604637756012380123`16."	"""Failed"""	-1.4846848587355117e-8
"1.59468227424749176002194417378632351756`16."	"""Failed"""	-1.7658655309814128e-8
"1.60000000000000008881784197001252323389`16."	"""Failed"""	-2.096104588941145e-8
