"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.98110367892976590997733410404180176556`16."	"""Failed"""	-5.176875375107628e-9
"0.9850836120401337270280350821849424392`16."	"""Failed"""	-6.20103953656512e-9
"0.9890635451505016551010385228437371552`16."	"""Failed"""	-7.406200337553359e-9
"0.9930434782608695831740419635025318712`16."	"""Failed"""	-8.820856488702227e-9
"0.99702341137123740022474294164567254484`16."	"""Failed"""	-1.047747128765378e-8
"1.00100334448160532829774638230446726084`16."	"""Failed"""	-1.2412955555950079e-8
"1.00498327759197314534844736044760793447`16."	"""Failed"""	-1.4669201640381601e-8
"1.00896321070234096239914833859074860811`16."	"""Failed"""	-1.729367314062106e-8
"1.01294314381270900149445424176519736648`16."	"""Failed"""	-2.034005539122104e-8
"1.01692307692307681854515521990833804011`16."	"""Failed"""	-2.3868972116988814e-8
"1.02090301003344485764046112308278679848`16."	"""Failed"""	-2.794877409777691e-8
"1.02488294314381267469116210122592747211`16."	"""Failed"""	-3.265640612332959e-8
"1.02886287625418049174186307936906814575`16."	"""Failed"""	-3.8078358992574026e-8
"1.03284280936454853083716898254351690412`16."	"""Failed"""	-4.431171381625026e-8
"1.03682274247491634788786996068665757775`16."	"""Failed"""	-5.1465286418764675e-8
"1.04080267558528416493857093882979825139`16."	"""Failed"""	-5.966088020641611e-8
"1.04478260869565220403387684200424700975`16."	"""Failed"""	-6.903465647653198e-8
"1.04876254180602002108457782014738768339`16."	"""Failed"""	-7.973863178755692e-8
"1.05274247491638783813527879829052835703`16."	"""Failed"""	-9.194231269579865e-8
"1.05672240802675587723058470146497711539`16."	"""Failed"""	-1.0583447889245633e-7
"1.06070234113712369428128567960811778903`16."	"""Failed"""	-1.2162512654706e-7
"1.06468227424749151133198665775125846267`16."	"""Failed"""	-1.3954758448280338e-7
"1.06866220735785955042729256092570722103`16."	"""Failed"""	-1.5986081667792134e-7
"1.07264214046822736747799353906884789467`16."	"""Failed"""	-1.8285192550782012e-7
"1.07662207357859518452869451721198856831`16."	"""Failed"""	-2.0883887111779212e-7
"1.08060200668896322362400042038643732667`16."	"""Failed"""	-2.3817342334853153e-7
"1.08458193979933104067470139852957800031`16."	"""Failed"""	-2.7124436372934294e-7
"1.08856187290969885772540237667271867394`16."	"""Failed"""	-3.084809562098787e-7
"1.09254180602006689682070827984716743231`16."	"""Failed"""	-3.5035670652349626e-7
"1.09652173913043471387140925799030810595`16."	"""Failed"""	-3.9739343136743997e-7
"1.10050167224080253092211023613344877958`16."	"""Failed"""	-4.501656599502194e-7
"1.10448160535117057001741613930789753795`16."	"""Failed"""	-5.0930539189843e-7
"1.10846153846153838706811711745103821158`16."	"""Failed"""	-5.755072370376176e-7
"1.11244147157190642616342302062548696995`16."	"""Failed"""	-6.495339641685265e-7
"1.11642140468227424321412399876862764359`16."	"""Failed"""	-7.322224876549337e-7
"1.12040133779264206026482497691176831722`16."	"""Failed"""	-8.244903224271122e-7
"1.12438127090301009936013088008621707559`16."	"""Failed"""	-9.273425398892212e-7
"1.12836120401337791641083185822935774922`16."	"""Failed"""	-0.0000010418792592051507
"1.13234113712374573346153283637249842286`16."	"""Failed"""	-0.0000011693037105295308
"1.13632107023411377255683873954694718122`16."	"""Failed"""	-0.0000013109309089539428
"1.14030100334448158960753971769008785486`16."	"""Failed"""	-0.0000014681969802580459
"1.1442809364548494066582406958332285285`16."	"""Failed"""	-0.0000016426691819966559
"1.14826086956521744575354659900767728686`16."	"""Failed"""	-0.0000018360566660219246
"1.1522408026755852628042475771508179605`16."	"""Failed"""	-0.000002050222031241028
"1.15622073578595307985494855529395863414`16."	"""Failed"""	-0.0000022871937182499422
"1.1602006688963211189502544584684073925`16."	"""Failed"""	-0.0000025491793004683414
"1.16418060200668893600095543661154806614`16."	"""Failed"""	-0.0000028385797295374317
"1.16816053511705675305165641475468873978`16."	"""Failed"""	-0.0000031580045960369254
"1.17214046822742479214696231792913749814`16."	"""Failed"""	-0.0000035102884700365994
"1.17612040133779260919766329607227817178`16."	"""Failed"""	-0.0000038985083896295435
"1.18010033444816042624836427421541884542`16."	"""Failed"""	-0.0000043260025694058695
"1.18408026755852846534367017738986760378`16."	"""Failed"""	-0.000004796390404823541
"1.18806020066889628239437115553300827742`16."	"""Failed"""	-0.000005313593852627402
"1.19204013377926409944507213367614895105`16."	"""Failed"""	-0.000005881860271865391
"1.19602006688963213854037803685059770942`16."	"""Failed"""	-0.000006505786814659776
"1.19999999999999995559107901499373838305`16."	"""Failed"""	-0.0000071903464607232035
